filename,width,height,class,xmin,ymin,xmax,ymax
autobus_lodz_0494_jpg.rf.4615432599d2e10a13781da411217e16.jpg,1280,1280,Bus,469,492,1092,933
QTYECTVQ2JGP3L7Y7E6QF7BNZI_jpg.rf.4623a54dedb46cb0c233cb9f994dd110.jpg,505,284,Bus,167,17,505,269
QTYECTVQ2JGP3L7Y7E6QF7BNZI_jpg.rf.4623a54dedb46cb0c233cb9f994dd110.jpg,505,284,Bus,0,50,168,248
339106766_611332967700480_3131843089686934242_n_jpg.rf.45fc5534ba6c857391500a78ca2ac0d7.jpg,1537,2048,Car,139,830,1408,1758
339106766_611332967700480_3131843089686934242_n_jpg.rf.45fc5534ba6c857391500a78ca2ac0d7.jpg,1537,2048,Tree,626,307,970,884
339106766_611332967700480_3131843089686934242_n_jpg.rf.45fc5534ba6c857391500a78ca2ac0d7.jpg,1537,2048,Electric pole,1435,0,1499,314
339106766_611332967700480_3131843089686934242_n_jpg.rf.45fc5534ba6c857391500a78ca2ac0d7.jpg,1537,2048,Electric pole,1418,687,1494,1040
2914895_jpg.rf.4623245a6e7c8a5681507f30dcbe3b93.jpg,750,563,Car,0,23,750,560
n02088094_1611_jpg.rf.462d5f6a63a88b929f4739b194e30ea3.jpg,333,500,Person,63,28,179,462
n02088094_1611_jpg.rf.462d5f6a63a88b929f4739b194e30ea3.jpg,333,500,Person,177,74,283,433
n02088094_1611_jpg.rf.462d5f6a63a88b929f4739b194e30ea3.jpg,333,500,Dog,136,235,209,462
67a7363c38bbd14444ecd50ee1cd99cc_jpg.rf.45bebf0c8e8e42e9a5f0650bd637afc5.jpg,710,710,Tree,83,35,626,565
images20_jpg.rf.4648fafa97a55436a302dd4ff1494448.jpg,177,285,Traffic signs,99,29,137,268
images20_jpg.rf.4648fafa97a55436a302dd4ff1494448.jpg,177,285,Traffic signs,58,133,82,268
img-3101_jpg.rf.45ed35cfbdf454155eb9a6c55dc9480e.jpg,4032,3024,Car,2319,1602,2856,2367
img-3101_jpg.rf.45ed35cfbdf454155eb9a6c55dc9480e.jpg,4032,3024,Car,2330,1293,2615,1522
img-3101_jpg.rf.45ed35cfbdf454155eb9a6c55dc9480e.jpg,4032,3024,Car,2271,1148,2493,1403
a10f07bf5f0a6af94bb9d4b4bb322bb0_jpg.rf.463a62a16418928e262b2d1bf47f923a.jpg,710,710,Tree,81,37,635,661
img-3285_jpg.rf.462db353e528205fc94a7083faef9fdf.jpg,1300,975,Uncovered manhole,526,129,1202,535
IMG-20230705-WA0032_jpg.rf.464a7e580a59743c7fd0a72c8a41d951.jpg,768,1024,Electric pole,326,361,462,941
IMG-20230705-WA0032_jpg.rf.464a7e580a59743c7fd0a72c8a41d951.jpg,768,1024,Car,371,806,434,869
sanctuary-of-orpheus_jpg.rf.4611bc2c42785a897741b6b8b6d9251f.jpg,612,410,Uncovered manhole,63,29,553,373
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Uncovered manhole,134,203,368,376
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Motorcycle,454,49,546,154
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Person,472,26,509,132
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Person,266,72,308,102
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Tree,408,0,484,94
1-1506674792_png.rf.4643f78dc61ae652a0b4d2627258cf8a.jpg,626,417,Car,214,77,240,95
Honda_SH-300i_stpz3_jpg.rf.466e443cd5954f2017395c8cd8152d08.jpg,500,375,Motorcycle,40,4,460,361
lighting-telecom-street-impact-absworbing-large-_jpg.rf.4651d47f013b95facdc50c061e065066.jpg,864,1080,Electric pole,347,78,592,942
autobus_bydgoszcz_0080_jpg.rf.46471c6e833ba05f90f228e56be198df.jpg,1280,1280,Bus,350,391,1129,948
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,379,159,463,336
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,448,204,549,371
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,209,262,361,444
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,77,170,201,348
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,86,47,175,206
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,206,6,299,184
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,267,139,381,296
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,408,25,483,188
90a619b6-1659-4374-4579-b2b82f4216e9_jpg.rf.46658fbdba2042c6f1755de50b9a1c40.jpg,600,450,Dog,334,99,387,200
n02113023_3885_jpg.rf.4656315c918868a981865ef3b6dd2c2a.jpg,332,500,Dog,1,41,258,468
piaggio-mp3-400-hpe-2022-1-300x300_jpg.rf.46d40e4d846fbb97b0af6b78eedf8c53.jpg,300,300,Motorcycle,11,44,284,236
86de0b6fc20ea466545bf2d9e8ee054f_jpg.rf.46c8e619f25368c4e47b88a707ee4db8.jpg,1000,1000,Tree,55,145,918,842
salamis-ancient-city-ruins-near-famagusta_jpg.rf.46c755bfef04ab74c727ff7ea4ff2998.jpg,612,479,Uncovered manhole,106,83,508,477
Capture-d-ecran-2023-07-22-160008_png.rf.46d8a1d880adad0fca429355d7c4d54c.jpg,510,272,Electric pole,321,15,416,272
Capture-d-ecran-2023-07-22-160008_png.rf.46d8a1d880adad0fca429355d7c4d54c.jpg,510,272,Traffic signs,315,104,326,138
Capture-d-ecran-2023-07-22-160008_png.rf.46d8a1d880adad0fca429355d7c4d54c.jpg,510,272,Traffic signs,198,102,210,135
Capture-d-ecran-2023-07-22-160008_png.rf.46d8a1d880adad0fca429355d7c4d54c.jpg,510,272,Traffic signs,122,99,135,142
Capture-d-ecran-2023-07-22-160008_png.rf.46d8a1d880adad0fca429355d7c4d54c.jpg,510,272,Electric pole,350,171,359,272
img-2961_jpg.rf.46aeadaeaac4ebe8850e2836f3d71864.jpg,4032,3024,Tree,1571,1343,2488,2029
img-2961_jpg.rf.46aeadaeaac4ebe8850e2836f3d71864.jpg,4032,3024,Person,989,1798,2300,2274
img-2458_jpg.rf.467cefa31b1f10daaccbba8655d66f4d.jpg,5000,3461,Person,1100,2307,1621,2976
img-2458_jpg.rf.467cefa31b1f10daaccbba8655d66f4d.jpg,5000,3461,Person,3488,1855,4065,2788
img-3651_jpeg.rf.46ddecaeb74641b14a681b454c1d0af7.jpg,1920,1280,Person,258,166,1150,1280
image17_jpeg.rf.46df5e13f9f5c1bd2f267ff5c58a79b2.jpg,259,194,Motorcycle,26,3,196,194
rusty-metal-with-a-large-hole-the-texture-of-the-metal-background_jpg.rf.46e78f9dc0bdf3d8308a63e89138983e.jpg,612,344,Uncovered manhole,337,97,505,252
121461912_2866563730112525_8732006878148200782_n_jpg.rf.46e0769f5d536a4467f2bff002101c63.jpg,1800,1200,Bus,308,545,1480,1061
121461912_2866563730112525_8732006878148200782_n_jpg.rf.46e0769f5d536a4467f2bff002101c63.jpg,1800,1200,Electric pole,229,438,283,1018
n02106550_7419_jpg.rf.46e483cdd648a60cb7c559a15ce35246.jpg,375,500,Dog,3,46,359,491
AM250_032_Liriodendron_Autumn_jpg.rf.47041a8096a71d21fab8a37297c14422.jpg,1400,1400,Tree,143,36,1224,1383
AM250_032_Liriodendron_Autumn_jpg.rf.47041a8096a71d21fab8a37297c14422.jpg,1400,1400,Tree,143,36,1224,1383

n02087046_81_jpg.rf.46c1adc9a851762024d3745940d1906c.jpg,500,333,Dog,236,42,442,284
S0-insolite-ils-vont-traverser-les-etats-unis-a-mobylette-715382_jpg.rf.468695d730ad0ae1a0b4082ada081387.jpg,960,960,Motorcycle,35,414,946,914
S0-insolite-ils-vont-traverser-les-etats-unis-a-mobylette-715382_jpg.rf.468695d730ad0ae1a0b4082ada081387.jpg,960,960,Car,63,149,193,242
S0-insolite-ils-vont-traverser-les-etats-unis-a-mobylette-715382_jpg.rf.468695d730ad0ae1a0b4082ada081387.jpg,960,960,Person,539,9,922,640
img-3010_jpg.rf.46b88d1f90c9631d5dca066f4fc4eebf.jpg,4032,3024,Tree,691,1113,2880,2222
20230518_081623_jpg.rf.470004be77fe88d8d57ea630dbb0f64e.jpg,4032,3024,Car,0,1491,1538,2268
20230518_081623_jpg.rf.470004be77fe88d8d57ea630dbb0f64e.jpg,4032,3024,Electric pole,2425,769,2662,1920
20230518_081623_jpg.rf.470004be77fe88d8d57ea630dbb0f64e.jpg,4032,3024,Car,2697,1866,3070,2041
open-manholes_jpg.rf.4691921604ddc0f00a5b9fcbda8c104d.jpg,2448,3264,Uncovered manhole,820,1995,1545,2420
open-manholes_jpg.rf.4691921604ddc0f00a5b9fcbda8c104d.jpg,2448,3264,Uncovered manhole,1090,1270,1420,1400
img-2544_jpg.rf.47123a7ff65b0b76c5755c70ac19c548.jpg,4032,3024,Car,1600,21,2393,1208
img-2544_jpg.rf.47123a7ff65b0b76c5755c70ac19c548.jpg,4032,3024,Person,1762,1327,2246,1541
img-2544_jpg.rf.47123a7ff65b0b76c5755c70ac19c548.jpg,4032,3024,Car,1770,2728,2085,3024
img-2544_jpg.rf.47123a7ff65b0b76c5755c70ac19c548.jpg,4032,3024,Car,1694,2149,2014,2802
img-2544_jpg.rf.47123a7ff65b0b76c5755c70ac19c548.jpg,4032,3024,Car,1684,1705,1758,1803
IMG_5415_jpg.rf.471c5dc3fbb0bf12c70656c450e9cff3.jpg,1280,1280,Bus,59,342,1280,1280
sewer-drains_jpg.rf.46ccb66218af0bf6e4170fa7d06187ee.jpg,612,459,Uncovered manhole,148,105,396,363
img-1250_jpg.rf.47263d5172b1bfaec3b234608cf1a4c9.jpg,1200,1600,Tree,383,0,717,1419
velo-pliant-tilt-500-bleu_jpg.rf.471b1049061d60dbeb0423d10408284b.jpg,4000,4000,Bicycle,219,568,3800,3269
autobus_poznan_0433_jpg.rf.473016a0842bbf05c66da6955a96a376.jpg,1280,1280,Bus,330,461,588,740
autobus_poznan_0433_jpg.rf.473016a0842bbf05c66da6955a96a376.jpg,1280,1280,Bus,668,461,919,751
583679-manholes-061217_jpg.rf.4733576a342c7173a7b287b8a72a07f7.jpg,1280,720,Uncovered manhole,590,504,860,696
583679-manholes-061217_jpg.rf.4733576a342c7173a7b287b8a72a07f7.jpg,1280,720,Person,155,37,357,420
583679-manholes-061217_jpg.rf.4733576a342c7173a7b287b8a72a07f7.jpg,1280,720,Bicycle,180,180,262,240
583679-manholes-061217_jpg.rf.4733576a342c7173a7b287b8a72a07f7.jpg,1280,720,Bicycle,338,278,382,424
583679-manholes-061217_jpg.rf.4733576a342c7173a7b287b8a72a07f7.jpg,1280,720,Bicycle,170,258,320,479
80f37ac9fad62a50919402b609f50e86_jpg.rf.4748a73d4178effc4a70d89430471bc3.jpg,710,710,Tree,28,27,666,659
moto1_jpg.rf.476a00bbd0940f5ab1ff369299ad7124.jpg,786,509,Motorcycle,31,58,738,464
WhatsApp-Image-2022-12-27-at-12-35-10-PM-1_jpeg.rf.475565feb6cec192fa6adcbb5ae32504.jpg,1156,534,Uncovered manhole,332,333,658,455
WhatsApp-Image-2022-12-27-at-12-35-10-PM-1_jpeg.rf.475565feb6cec192fa6adcbb5ae32504.jpg,1156,534,Person,602,44,715,326
WhatsApp-Image-2022-12-27-at-12-35-10-PM-1_jpeg.rf.475565feb6cec192fa6adcbb5ae32504.jpg,1156,534,Person,1017,36,1156,298
WhatsApp-Image-2022-12-27-at-12-35-10-PM-1_jpeg.rf.475565feb6cec192fa6adcbb5ae32504.jpg,1156,534,Person,512,65,551,187
Capture-d-ecran-2023-07-17-103857_png.rf.473fd1f42d641ddd2147af8ed7760fe1.jpg,718,504,Dog,410,53,599,491
IMG-20230524-WA0070_jpg.rf.47522dd66ccf8820ae3ee98be980dc9c.jpg,768,1024,Traffic signs,282,455,354,749
IMG-20230524-WA0070_jpg.rf.47522dd66ccf8820ae3ee98be980dc9c.jpg,768,1024,Electric pole,56,79,139,668
IMG-20230524-WA0070_jpg.rf.47522dd66ccf8820ae3ee98be980dc9c.jpg,768,1024,Car,491,554,530,591
IMG-20230524-WA0070_jpg.rf.47522dd66ccf8820ae3ee98be980dc9c.jpg,768,1024,Car,537,546,618,592
IMG-20230524-WA0070_jpg.rf.47522dd66ccf8820ae3ee98be980dc9c.jpg,768,1024,Tree,418,471,489,607
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,42,136,100,249
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,127,142,183,197
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,215,150,253,217
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,378,175,403,215
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,177,97,250,196
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,355,178,368,207
img-3376_jpg.rf.474abdb9ab73632f4c018d886c1f5b93.jpg,470,313,Tree,415,164,470,217
img-3528_png.rf.4733baa05200fd51b299453e60e80559.jpg,2000,3000,Person,128,513,1910,3000
istockphoto-1492618771-612x612_jpg.rf.479fa2464f3cb7873e0dbd4bb73d82e6.jpg,612,408,Dog,79,86,443,327
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,860,322,973,398
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,828,265,933,327
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,594,198,678,258
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,444,196,516,250
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,947,592,1182,780
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,588,587,783,757
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,282,588,457,731
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,218,504,372,639
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,500,547,643,679
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,349,701,567,843
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,752,699,992,843
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,765,502,901,626
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,674,456,811,565
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,614,422,732,524
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,377,427,527,557
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,546,385,664,479
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,141,441,262,547
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,320,384,431,494
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,435,319,537,403
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,260,354,356,452
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,59,330,155,415
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,337,280,423,350
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,312,156,370,198
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,377,149,432,190
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,443,141,500,184
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,14,303,93,371
646f73bed5977_080-hl-nguyonnet-1810099_jpg.rf.4773b2039f6b2f351cab53d26e4d3c13.jpg,1500,843,Car,114,249,178,314
constructed-from-wood-and-wooden-planks-kennel-for-dogs-or-a-home-for-the-animal_jpg.rf.47abf5bb1373a93e5070e40e3f6a5c0a.jpg,612,408,Uncovered manhole,186,164,275,256
img-1340_jpg.rf.474178421588d343624001160b882e7d.jpg,720,1280,Traffic signs,258,158,438,546
img-1340_jpg.rf.474178421588d343624001160b882e7d.jpg,720,1280,Car,1,445,164,577
img-1340_jpg.rf.474178421588d343624001160b882e7d.jpg,720,1280,Car,180,435,329,527
img-1340_jpg.rf.474178421588d343624001160b882e7d.jpg,720,1280,Tree,455,346,502,427
img-1340_jpg.rf.474178421588d343624001160b882e7d.jpg,720,1280,Electric pole,0,257,46,444
402764-2022-porsche-panamera_jpg.rf.476a3df95e8471a6c8295611583ea1e5.jpg,1920,1200,Car,241,254,1638,860
pexels-photo-6630622_jpeg.rf.47b6391abae2af4b30b31f3aa12ef56d.jpg,998,750,Bicycle,148,93,861,527
2_jpg.rf.477b8127fc06fb96c097682b41c4cb2e.jpg,590,590,Motorcycle,28,78,577,504
n02106550_11203_jpg.rf.47d01925c5b6638c0106c08edcd7ae8d.jpg,333,500,Dog,74,67,333,408
IMG-20230524-WA0067_jpg.rf.47c533e44f023f13111142f86c9fd7ff.jpg,768,1024,Tree,177,139,545,786
IMG-20230524-WA0067_jpg.rf.47c533e44f023f13111142f86c9fd7ff.jpg,768,1024,Car,506,525,543,552
IMG-20230524-WA0067_jpg.rf.47c533e44f023f13111142f86c9fd7ff.jpg,768,1024,Tree,183,441,223,569
IMG-20230524-WA0067_jpg.rf.47c533e44f023f13111142f86c9fd7ff.jpg,768,1024,Tree,571,441,673,580
20230517_191940_jpg.rf.47d30077c6975f6132a52bccc3e17b6e.jpg,3024,4032,Electric pole,1728,1109,1864,3149
D141E539-E283-40C1-9B2D-CE88C1E28BA1_jpg.rf.478da6809eca508debd097cd60e85769.jpg,1062,705,Electric pole,213,263,270,703
images22_jpg.rf.47b466ac0fbcc9e843bafe4968d9af8d.jpg,318,158,Motorcycle,38,3,279,155
Capture-d-ecran-2023-07-22-184258_png.rf.47b7aac1225393cad97253b6a35baa83.jpg,844,472,Dog,0,99,256,440
Capture-d-ecran-2023-07-22-184258_png.rf.47b7aac1225393cad97253b6a35baa83.jpg,844,472,Dog,193,123,444,453
Capture-d-ecran-2023-07-22-184258_png.rf.47b7aac1225393cad97253b6a35baa83.jpg,844,472,Dog,539,145,702,430
Capture-d-ecran-2023-07-22-184258_png.rf.47b7aac1225393cad97253b6a35baa83.jpg,844,472,Dog,628,117,844,437
109655554_3139956486092386_7124859186907359293_n_jpg.rf.47e578bd885a192db71be6f70988f82a.jpg,1280,1280,Motorcycle,0,547,390,943
109655554_3139956486092386_7124859186907359293_n_jpg.rf.47e578bd885a192db71be6f70988f82a.jpg,1280,1280,Motorcycle,925,520,1241,854
109655554_3139956486092386_7124859186907359293_n_jpg.rf.47e578bd885a192db71be6f70988f82a.jpg,1280,1280,Motorcycle,375,619,1052,1083
img-2861_jpg.rf.47cfd1fa70863e7268745c3372bf78cf.jpg,4032,3024,Tree,2599,645,4032,1761
img-2861_jpg.rf.47cfd1fa70863e7268745c3372bf78cf.jpg,4032,3024,Tree,891,1563,1644,1819
img-2861_jpg.rf.47cfd1fa70863e7268745c3372bf78cf.jpg,4032,3024,Tree,891,1864,1579,2149
img-2861_jpg.rf.47cfd1fa70863e7268745c3372bf78cf.jpg,4032,3024,Tree,2379,1910,2855,2432
img-2861_jpg.rf.47cfd1fa70863e7268745c3372bf78cf.jpg,4032,3024,Tree,2365,1910,2881,2811
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Motorcycle,565,283,1200,649
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Motorcycle,0,413,488,696
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Motorcycle,0,160,380,448
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,387,110,525,502
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,715,96,893,426
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,288,63,395,244
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,480,65,617,458
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,1071,0,1169,172
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Motorcycle,0,66,279,272
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,717,0,800,121
1200px-Ride_for_the_Hills_group_of_motorcyclists_jpg.rf.47e5f37a9955ef4e2d334c2390fb38bc.jpg,1200,699,Person,52,2,107,135
images-50-_jpg.rf.47ea9f0b2d185ccaee6e2847c7b35a5f.jpg,275,183,Tree,37,5,249,170
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,3458,281,5737,3998
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,0,1095,1006,3120
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,813,1263,1651,3135
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,1976,1395,2804,2427
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,647,3655,1362,3996
img-3583_jpeg.rf.478b6640047992fe092f53bfef2142e7.jpg,6000,4000,Person,0,2000,1159,4000
n02113023_6341_jpg.rf.475fa6d464dcf118df1ac01b4f11062e.jpg,500,375,Dog,180,77,409,358
img-2429_jpg.rf.47dc9d8b544cc79b9b17ae9c807eb53d.jpg,720,720,Person,208,103,543,720
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Electric pole,28,0,244,1024
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Car,463,739,569,893
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Car,86,697,448,937
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Car,577,682,768,855
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Traffic signs,418,451,496,538
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Traffic signs,413,551,495,651
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Tree,509,492,580,656
IMG-20230528-WA0025_jpg.rf.47af28ae33b244a06dbb713cfc7cd7fc.jpg,768,1024,Car,473,673,601,774
img-2199_jpg.rf.4807bd675cbf4b8cea8d6f8e91fad269.jpg,500,527,Uncovered manhole,31,56,452,470
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Electric pole,270,0,321,684
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Car,322,537,335,571
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Car,218,521,267,589
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Car,180,522,192,552
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Car,120,519,171,556
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Traffic signs,45,468,65,558
IMG-20230528-WA0044_jpg.rf.47f7dcfc2614ed2f7812ce012f9f756e.jpg,768,1024,Tree,326,253,443,578
istockphoto-180909230-612x612_jpg.rf.47fd0a9175c915e1557ce2e9e39b330f.jpg,612,408,Bicycle,64,47,570,363
9487684098ec78842a38cd5afe64d9f1_jpg.rf.47f5f58b92336f7c3246f9f708ac4d55.jpg,710,710,Tree,243,118,502,603
img-840_jpg.rf.47ee8ea5eab4552560b1890bcbc98b14.jpg,4032,3024,Car,225,892,3619,2284
img-840_jpg.rf.47ee8ea5eab4552560b1890bcbc98b14.jpg,4032,3024,Tree,2669,0,3936,1054
30df98bb0067516d3ab6eed3f2d1aa80_jpg.rf.47c3c07d88af549c8e55bee98d85c966.jpg,1200,1200,Tree,57,304,1065,1108
IMG-20230521-WA0016_jpg.rf.4834f042b59d95c7b64f6bd3a8101cfe.jpg,590,1024,Traffic signs,58,374,135,681
IMG-20230521-WA0016_jpg.rf.4834f042b59d95c7b64f6bd3a8101cfe.jpg,590,1024,Tree,405,458,463,565
road139_png.rf.4833475e0382cfe7696ce046ba17b6d8.jpg,400,252,Traffic signs,66,61,138,252
road139_png.rf.4833475e0382cfe7696ce046ba17b6d8.jpg,400,252,Traffic signs,103,41,321,223
n02107142_385_jpg.rf.484127882565a78e3f6851e687ee08af.jpg,369,285,Dog,15,8,350,277
img-2529_jpg.rf.4844ac318fa2c541583677a391ce438f.jpg,816,460,Motorcycle,117,92,715,347
shutterstock_2022909194_jpg.rf.483c3a2c395971fb1d98185257bec048.jpg,1000,962,Person,191,9,555,962
